"dept_code","activity_code","vs_type","pa_last_year_5","pa_last_year_4","pa_last_year_3","pa_last_year_2","pa_last_year"
"OICC","BTK04","S",2170449815.48,,,,
"OICC","BTK04","V",885021.81,,,,
"OICC","BTK05","S",51510.95,,,,
"OICC","BTK05","V",218370226.77,,,,
"OICC","BTK06","S",679944.58,,,,
"OICC","BTK06","V",1132790725.43,,,,
"OICC","BTK07","S",741757.71,,,,
"OICC","BTK07","V",332770540.46,,,,
"OICC","BTK08","S",669642.39,,,,
"OICC","BTK08","V",87003229.00,,,,
"OICC","BTK09","S",144230.67,,,,
"OICC","BTK09","V",1703120.63,,,,
"OICC","BTK10","S",41208.76,,,,
"OICC","BTK10","V",60283253.30,,,,
"OICC","BTK11","S",319367.91,,,,
"OICC","BTK11","V",32287313.66,,,,
"OICC","BTK12","S",370878.86,,,,
"OICC","BTK12","V",55556487.26,,,,
"OICC","BTK13","V",1299988.82,,,,
"OICC","BYB01","S",,4492346379.33,2272246650.03,2371642536.45,2371976868.49
"OICC","BYB01","V",,3843975248.73,3822017967.16,4130867847.72,4547681151.04
"OICC","BYB02","S",,745783.19,702777.23,838399.37,737807.31
"OICC","BYB02","V",,83110531.64,82251841.04,85164473.19,84685779.35
"OICC","BYB03","S",,82184.66,93003.35,166698.90,179223.91
"OICC","BYB03","V",,90287102.78,8001380.12,240762055.12,1352980.95
"OICC","BYB04","S",,714620.65,737295.21,881856.64,865397.45
"OICC","BYB04","V",,334892355.07,487873935.90,601781555.84,751125972.83
"OICC","BYC01","S",,293069.45,453512.21,720868.27,669977.30
"OICC","BYC01","V",,2197136.61,3578105.49,6041815.22,5655305.33
"OICC","BYC02","S",,1966845.74,2771470.45,3416523.66,3162739.52
"OICC","BYC02","V",,14156724.19,18879163.88,23265499.59,21591009.61
"OICC","BYC03","S",,,,76449.16,129377.12
"OICC","BYC03","V",,427.67,,693414.24,2120825.30
"OICC","BYC04","S",,,,824421.61,789117.53
"OICC","BYC04","V",,,9608474.26,5692969.10,5397549.86
"OICC","BYD01","S",,346678.73,,,
"OICC","BYD01","V",,2975511.55,,,
"OICC","BYD02","S",,47240.44,45605.41,67123.44,64295.26
"OICC","BYD02","V",,481469.40,558235.98,759288.18,697288.93
"OICC","BYD03","S",,2212702.25,2872048.38,3919541.87,4169063.55
"OICC","BYD03","V",,26372778.63,32866242.46,41472081.39,49977638.15
"OICC","BYD04","S",,228193.27,280437.09,245505.52,271395.07
"OICC","BYD04","V",,2033420.11,2142694.14,1729092.79,1920624.00
"OICC","BYD05","S",,378212.76,1216801.34,2322555.71,2872420.22
"OICC","BYD05","V",,3149693.68,12691229.05,17581496.65,21786672.94
"OICC","ISS01","S",3118043.98,1892130.80,2328126.61,2584402.89,2613722.62
"OICC","ISS01","V",22844247.63,13693688.76,15726149.67,17765473.63,18220158.73
"OICC","ISS02","S",772664.29,390120.73,630056.85,1081863.16,1163709.96
"OICC","ISS02","V",5638974.11,4827570.17,4822124.95,7852844.97,14211151.88
"OICC","ISS03","S",10302.18,,,,
"OICC","ISS03","V",995360.51,1274806.98,1373763.41,1387498.93,2427184.89
"OICC","ISS04","S",731455.52,923433.11,1169030.81,1626285.96,1667258.29
"OICC","ISS04","V",6738535.35,9764892.59,11331610.57,13833701.58,12579054.58
"OICC","ISS05","S",731455.52,864780.73,1121926.31,1356556.69,1480022.76
"OICC","ISS05","V",5251234.17,6639819.75,8128397.38,10076674.64,11162269.30
"OICC","ISS06","S",103021.91,692920.48,737665.91,967105.96,1059639.64
"OICC","ISS06","V",720122.25,4890481.69,9908962.37,11052919.36,7217208.53
"OICC","ISS07","S",319367.91,1525.42,31754.19,242316.79,266350.59
"OICC","ISS07","V",9172687.82,10784769.41,7044628.13,6853899.23,13051856.10
"OICC","ISS08","S",51510.95,15764.84,8623.99,146.57,
"OICC","ISS08","V",2054839.21,820120.81,840906.41,1057064.09,411154.99
"OICC","ISS09","S",,46501.87,25082.61,59.16,
"OICC","ISS09","V",768221.34,1084341.82,1408310.94,552886.48,960258.40
"OICC","ISS0Z","S",61813.16,48794.55,49903.79,59154.99,59882.38
"OICC","ISS0Z","V",450556.27,430195.86,383122.22,440234.57,446888.18
"OPSIC","BTS01","S",378452.65,398546.29,420577.05,505594.54,562240.74
"OPSIC","BTS01","V",3132752.43,3028192.50,3332815.96,3694027.42,4115001.38
"OPSIC","ISS00","S",120230.24,120689.45,124451.53,175185.08,157399.76
"OPSIC","ISS00","V",1760222.75,1899210.34,1916354.23,2402160.25,1930121.06
"ORL","BVA04","S",390162.84,310681.22,362820.97,435300.48,466186.72
"ORL","BVA04","V",3219749.38,2832176.33,3318421.99,3656104.91,3752046.76
"ORL","ISS00","S",66902.83,69381.60,83588.73,94270.67,128933.54
"ORL","ISS00","V",1211562.88,1441323.39,1454950.46,1580848.71,1742956.93
"OSEO","BTE00","S",106907.25,95937.83,97560.88,102442.02,111386.13
"OSEO","BTE00","V",854869.76,802216.94,868183.09,849579.05,993303.99
"OSFI","BVN01","S",83469893.09,82100560.13,88568772.18,113789343.24,125141269.26
"OSFI","BVN02","S",23205197.18,25253221.91,29659780.92,39487362.14,33398096.65
"OSFI","BVN03","S",3863444.93,4072834.47,4074615.54,4329671.85,5421295.57
"OSFI","BVN04","S",4551539.04,4544894.95,3534865.06,4972916.30,6203743.29
"OSFI","BVO01","S",5930736.52,6810212.41,8798404.14,10500723.66,11131414.43
"OSFI","BVO01","V",1226041.00,1244352.00,1244352.00,1244352.00,1402500.00
"OSFI","ISS00","S",77380551.22,83602339.56,103865350.09,137147390.51,130228909.44
"PBO","BWZ00","S",619259.30,595951.33,640054.39,667883.46,677724.85
"PBO","BWZ00","V",5476840.43,5494266.94,5855875.72,5913068.60,5972573.26
"PCA","BGW01","S",1030111.43,990442.31,1509213.34,2243935.89,2217889.95
"PCA","BGW01","V",26848250.18,66950674.81,77393499.95,89496136.31,79856317.41
"PCA","BGW02","S",18849189.32,21486892.47,22002120.25,24567009.04,27142670.10
"PCA","BGW02","V",210708289.18,234504553.40,263280026.00,335325644.90,375044369.94
"PCA","BGW03","S",5723244.39,5785445.11,7763168.27,7851428.67,7530547.98
"PCA","BGW03","V",55717977.66,81442266.26,72592053.34,102227360.39,100594566.69
"PCA","BGW04","S",124417146.20,88810358.23,219637797.64,265396392.64,263700805.97
"PCA","BGW04","V",403935702.11,336639112.29,214610898.61,251215930.30,199252822.17
"PCA","BGW05","S",11758112.98,11855269.26,11976678.32,12555271.50,12666972.90
"PCA","BGW05","V",312415162.54,179027680.09,113809250.35,179509299.97,124446416.16
"PCA","ISS01","S",3747061.56,3775355.93,4185836.77,5207546.11,5883652.08
"PCA","ISS01","V",27089382.72,28600407.88,34268452.70,49717275.85,46601485.32
"PCA","ISS02","S",727101.78,655155.78,664848.76,789032.27,692187.62
"PCA","ISS02","V",5114898.01,4834531.47,4595709.59,5408956.44,4734042.80
"PCA","ISS03","S",,,,5855.00,4623.30
"PCA","ISS03","V",3215377.73,3508461.68,3563267.50,3749263.48,3696757.73
"PCA","ISS04","S",4426699.69,3971548.77,4185996.05,5720600.28,5182457.22
"PCA","ISS04","V",28517410.27,29631218.93,30499119.37,39238926.25,40144437.21
"PCA","ISS05","S",3156391.60,5943880.23,4514897.70,4041559.33,3981702.79
"PCA","ISS05","V",20892435.89,19141643.43,24819475.28,27036528.06,24027841.14
"PCA","ISS06","S",837160.02,682040.96,700624.33,732875.08,634890.14
"PCA","ISS06","V",6848841.79,6966733.22,7748053.02,7135428.73,6021451.45
"PCA","ISS07","S",896055.44,764773.76,789028.60,1049160.45,1020499.30
"PCA","ISS07","V",8152449.40,11341539.46,12698135.57,11609873.20,14636537.01
"PCA","ISS08","S",1036829.73,964721.42,1145861.60,1456256.79,1592436.47
"PCA","ISS08","V",13986182.16,10163420.73,11963035.38,11892261.65,10671574.75
"PCA","ISS09","S",42026.03,46685.71,13901.26,141403.31,13685.56
"PCA","ISS09","V",264507.85,266074.87,242840.69,498811.28,168734.45
"PCA","ISS0Z","S",688425.35,643236.43,678345.45,860634.49,849256.27
"PCA","ISS0Z","V",4527493.54,4564570.37,4756905.24,5867775.38,5734216.61
"PCAN","BYK01","S",,383554.71,570557.50,667967.03,621118.47
"PCAN","BYK01","V",,47296205.55,34245157.09,43537647.01,21750517.10
"PCAN","BYK02","S",,224950.16,451931.37,493714.67,614033.57
"PCAN","BYK02","V",,38425219.57,59410845.53,75393856.76,64997290.49
"PCAN","BYK03","S",,155226.87,283515.63,493714.67,344735.63
"PCAN","BYK03","V",,9356003.76,17408307.40,21968691.71,20880461.91
"PCAN","BYK04","S",,133681.90,343807.32,464672.80,553934.46
"PCAN","BYK04","V",,69010326.20,102100702.91,37410726.24,16228717.34
"PCAN","ISS00","S",,303976.05,,,
"PCAN","ISS00","V",,3416641.09,,,
"PCAN","ISS10","S",,,555999.86,784135.08,846979.68
"PCAN","ISS10","V",,,6712222.67,9494853.98,9710843.74
"PCC","BXF01","S",825803.47,758662.07,948691.18,1238534.54,
"PCC","BXF01","V",5577570.88,5366782.36,5230118.22,5921970.78,5530044.67
"PCC","BXF02","S",,,,,1281239.52
"PCC","BXF02","V",141205.40,141434.63,1692497.73,2865895.58,3218870.44
"PCC","BXF03","V",136662.39,102571.93,202983.87,643428.54,881552.11
"PCC","ISS30","S",392677.71,376549.78,338144.16,428744.46,443774.01
"PCC","ISS30","V",4342316.96,3784634.43,4067226.33,4695959.22,4850568.65
"PCO","BWW01","S",1385411.32,1370966.56,1589518.42,1622865.03,1530010.95
"PCO","BWW01","V",10473617.84,10355444.36,11655768.84,11855909.80,10988783.47
"PCO","BWW02","S",1653969.47,1745828.62,2338754.03,2823122.12,2852682.76
"PCO","BWW02","V",11335145.50,12489273.38,16883602.66,20167242.32,19602052.90
"PCO","BWW03","S",3327203.40,3046071.27,3128415.41,3553079.47,4912873.04
"PCO","BWW03","V",28997007.69,25994951.32,27384090.14,29608236.84,39977571.34
"PCO","BWW04","S",63905.62,407525.27,618440.41,230278.51,393458.45
"PCO","BWW04","V",1426748.01,10729417.32,29385852.49,9728544.21,18945572.21
"PCO","BWW06","S",1064427.70,1013610.03,1130654.81,1314021.07,1336479.80
"PCO","BWW06","V",7605136.57,7399574.87,8412737.82,9628938.48,9578712.77
"PCO","BWW07","S",699698.09,685229.03,672201.50,710524.87,516179.59
"PCO","BWW07","V",5622940.26,5105232.96,5244125.05,5173039.17,3955356.26
"PCO","BWW08","S",679237.10,788012.83,949191.68,1217992.44,1135886.93
"PCO","BWW08","V",4772401.40,5754838.43,6986619.55,9524530.82,8808622.21
"PCO","BWW09","S",1194998.09,1195361.82,1368557.96,1782430.28,1760834.14
"PCO","BWW09","V",8427918.28,8699511.74,9852385.27,12542106.91,12442364.29
"PCO","ISS00","S",9246858.64,9313011.77,9909497.91,11348600.05,10063377.92
"PCO","ISS00","V",104316699.17,97521501.24,105426742.00,111140666.92,102943369.85
"PHAC","BVP01","S",7907857.96,2807388.80,165750.23,3098193.96,4349207.47
"PHAC","BVP01","V",189453099.91,188115157.41,294379017.64,317650586.43,285186868.13
"PHAC","BVP02","S",676407.99,595847.91,130833.32,975927.96,1188060.44
"PHAC","BVP02","V",29991712.53,28562992.59,31129570.76,33792426.09,42205221.16
"PHAC","BVP03","S",5117849.26,3849446.32,4644135.71,4713284.04,4555127.55
"PHAC","BVP03","V",58142559.56,64087982.65,76394887.92,88242271.64,64552158.59
"PHAC","BVQ01","S",259081518.68,8120249.16,9058556.94,12109634.02,11602365.31
"PHAC","BVQ01","V",949279049.73,2575077054.67,432006036.49,182939617.29,159289661.13
"PHAC","BVQ02","S",36158460.89,5178003.28,7785824.32,5787156.00,9411437.28
"PHAC","BVQ02","V",245120309.16,659706812.26,1580564673.43,181658286.54,119557907.98
"PHAC","BVQ03","S",1651862749.27,6751232.38,153218370.82,83570849.75,82827390.76
"PHAC","BVQ03","V",633506385.12,3587394618.28,2309742316.34,2906726039.82,235641705.30
"PHAC","BVQ04","S",2209185.78,1663731.01,1824266.64,2224638.36,2277927.81
"PHAC","BVQ04","V",16916223.92,19651431.95,20433152.69,24899942.90,24088538.27
"PHAC","BVR01","S",3393808870.77,7418922.15,5279448.14,9035993.27,14933936.17
"PHAC","BVR01","V",901754642.94,968148840.68,414761721.84,274984676.78,230265346.72
"PHAC","BVR02","S",14471827.82,3669897.05,3177474.50,1898259.50,2446739.20
"PHAC","BVR02","V",43209044.11,93561527.96,52550002.30,22731588.90,22193506.46
"PHAC","BVR03","S",44588009.41,8480662.89,11877804.93,6482874.57,2699220.69
"PHAC","BVR03","V",61452376.01,269449653.26,136802366.01,31317829.19,23802593.94
"PHAC","ISS01","S",16898476.98,15425771.57,21724040.29,20563336.65,16950071.28
"PHAC","ISS01","V",29759514.53,57346490.39,62553291.99,58972052.48,55022817.59
"PHAC","ISS02","S",50000000.00,,,,
"PHAC","ISS02","V",30340035.00,36164055.00,54279766.00,30207367.00,16098578.00
"PHAC","ISS03","S",440635.80,,,,
"PHAC","ISS03","V",5494396.12,7525417.84,6019261.53,4925433.35,3881057.11
"PHAC","ISS04","S",1453422.49,1159.40,54.96,2555731.51,0.00
"PHAC","ISS04","V",13034898.11,18557516.17,21246011.29,25770238.31,17885984.29
"PHAC","ISS05","S",1978696.36,1785468.04,3004487.69,-755357.62,
"PHAC","ISS05","V",13563200.74,20485233.02,22901883.16,25502520.47,26408340.60
"PHAC","ISS06","V",4317295.00,5740167.00,5658484.00,5219517.00,5033163.00
"PHAC","ISS07","S",2595905.09,341.64,-5020506.29,2347211.87,
"PHAC","ISS07","V",26559200.72,24396452.60,29386426.60,39547299.00,29513148.50
"PHAC","ISS08","S",2954418.99,,,946037.93,2451284.47
"PHAC","ISS08","V",12322023.98,12182416.00,14808813.93,15932850.50,17006666.13
"PHAC","ISS09","V",1123033.00,3002088.00,,1071444.00,
"PHAC","ISS0Z","S",25099.41,20775.14,32400.96,10329.41,
"PHAC","ISS0Z","V",191238.54,507693.38,3257088.58,875274.34,1588239.00
"PMPRB","BVM01","S",711992.59,653502.51,722273.27,784909.01,724731.50
"PMPRB","BVM01","V",8149504.99,6647929.43,6211497.88,7143943.27,6859411.92
"PMPRB","BVM02","S",193034.58,185391.74,161983.54,223002.75,193760.69
"PMPRB","BVM02","V",1804340.90,1512897.31,1591826.38,2071687.22,2002513.25
"PMPRB","ISS00","S",315565.37,320465.37,328314.43,379374.83,370606.78
"PMPRB","ISS00","V",4084644.72,3019222.85,3005632.99,3441228.10,3536076.07
"PPS","BSW00","S",7409158.12,8711770.27,10633772.63,10501262.03,11938504.51
"PPS","BSW00","V",66377420.43,77910546.21,90978341.43,84465635.55,95886262.03
"PSC","BWB01","S",1426931.05,1033126.16,1042365.41,1249755.34,1409648.18
"PSC","BWB01","V",9722866.13,8303909.21,7879229.49,8979161.21,12944999.11
"PSC","BWB02","S",4482413.16,4300274.20,4936467.90,5533919.87,5667533.04
"PSC","BWB02","V",28728863.41,26836558.86,31358302.67,32202868.09,36646525.46
"PSC","BWB03","S",1678032.04,1518685.45,1925464.00,2169669.86,1953764.96
"PSC","BWB03","V",11809785.01,11882886.17,13937971.71,15300768.31,16548202.57
"PSC","ISS00","S",3617363.52,3479997.35,3987747.43,4731186.53,3030266.92
"PSC","ISS00","V",32095103.35,28694351.80,33806640.63,36726534.36,21925065.35
"PSEP","BVS01","S",1520532.84,1440827.85,370911.05,2134618.63,2527020.75
"PSEP","BVS01","V",13812551.47,16542958.07,16377336.71,19269953.37,23344457.53
"PSEP","BVS02","S",655160.45,651012.68,909287.06,749416.87,554999.78
"PSEP","BVS02","V",5275893.20,5405700.38,5206342.22,5725377.38,4504917.51
"PSEP","BVS03","S",367870.85,428631.96,802931.30,478759.78,358109.65
"PSEP","BVS03","V",3125962.95,6437076.19,6891826.93,5700541.32,2829033.84
"PSEP","BVT01","S",655160.45,635092.03,1526963.18,996307.05,1548483.90
"PSEP","BVT01","V",95278617.26,112895591.30,138847305.21,215970097.47,238207343.10
"PSEP","BVT02","S",691947.55,847011.02,1202185.72,2323350.60,3170614.12
"PSEP","BVT02","V",8955390.06,36046640.56,149078733.61,289333464.83,124115368.87
"PSEP","BVT03","S",968726.55,1091362.15,1606283.61,1728932.26,1670457.87
"PSEP","BVT03","V",25882587.47,34562274.24,48048226.63,51075455.71,59708749.29
"PSEP","BVT04","S",364367.31,344068.19,1280429.20,442601.95,432478.17
"PSEP","BVT04","V",5074529.88,5512286.17,5604343.77,5967233.00,5889176.31
"PSEP","BVT05","S",886393.57,1043177.78,1327269.57,1420809.28,1305553.35
"PSEP","BVT05","V",143429079.92,151992853.89,239701240.70,251117337.05,286717331.87
"PSEP","BVT06","S",693699.31,727023.42,1981353.79,1065084.32,741938.70
"PSEP","BVT06","V",17710846.73,18189028.10,14733982.38,18155232.06,17601030.47
"PSEP","BVU01","S",1033541.90,1123402.91,186266.69,2113744.11,2170204.94
"PSEP","BVU01","V",42192802.97,40098833.67,25960726.87,31283251.34,30814802.03
"PSEP","BVU02","S",1077336.05,1078895.61,1105356.54,1512830.07,1413451.96
"PSEP","BVU02","V",14782994.02,15019695.44,38069244.24,21639731.91,16778042.77
"PSEP","BVU03","S",41256911.86,1826559.41,750601.57,2340952.53,2700575.83
"PSEP","BVU03","V",279683150.93,547820492.86,2531535581.99,464185420.40,422992878.34
"PSEP","ISS01","S",2448968.78,2354073.25,1243910.22,3416725.01,3239772.82
"PSEP","ISS01","V",20916847.97,15646539.76,19478793.87,22646696.43,23332057.69
"PSEP","ISS02","S",1198207.90,1056713.88,328166.64,1405353.70,1309850.17
"PSEP","ISS02","V",7567820.28,7026539.78,7657286.83,9355127.21,8563458.72
"PSEP","ISS03","S",73574.17,66170.89,1024416.54,91274.15,94902.39
"PSEP","ISS03","V",4753060.22,1474200.33,3021101.61,3633672.38,4137308.44
"PSEP","ISS04","S",958215.97,990479.61,73956.46,1536050.54,1523182.33
"PSEP","ISS04","V",7042062.15,7745270.65,9519210.86,10906382.66,11454288.16
"PSEP","ISS05","S",779395.74,760287.68,2680044.25,967764.04,943588.83
"PSEP","ISS05","V",4512497.91,4828967.00,5103209.19,5763318.90,5551407.50
"PSEP","ISS06","S",332835.53,308562.36,223116.24,430726.53,405306.83
"PSEP","ISS06","V",2665593.25,2531977.65,2703223.86,3303978.55,3354887.27
"PSEP","ISS07","S",737493.45,913243.28,657760.74,1103939.77,1057362.32
"PSEP","ISS07","V",10989899.87,13854030.56,16239121.13,15488586.99,16404650.59
"PSEP","ISS08","S",120871.85,79296.78,475337.54,348926.15,318621.34
"PSEP","ISS08","V",4940848.04,4940253.80,5055381.61,5387128.57,5213377.38
"PSEP","ISS0Z","S",245247.23,243563.71,1578380.61,209073.42,199971.40
"PSEP","ISS0Z","V",1714137.27,1079144.02,1406282.19,1399146.60,1616577.58
"RCMP","BXG01","S",38881717.62,56036501.42,216589392.01,62928224.41,70510816.24
"RCMP","BXG01","V",418369929.98,565195019.61,641937936.41,655224790.11,728231401.69
"RCMP","BXG02","S",9049080.91,13666465.57,23933853.96,9035210.48,10529097.33
"RCMP","BXG02","V",69982872.06,81612978.19,83343553.57,93115760.68,101582889.25
"RCMP","BXG03","S",15613347.88,24448733.14,55906291.76,14040430.47,17979304.97
"RCMP","BXG03","V",113019732.59,181464139.71,202600010.02,190709463.15,271060578.61
"RCMP","BXG04","S",952682.90,1615109.91,,,
"RCMP","BXG04","V",4743044.43,7507831.18,,,
"RCMP","BXG05","S",3513840.01,5079789.16,5713350.36,2273930.05,2114126.90
"RCMP","BXG05","V",36833328.25,48971257.59,42799907.11,51550900.08,58385712.89
"RCMP","BXG06","S",7767367.29,10470014.16,,,
"RCMP","BXG06","V",105358719.44,154302294.06,,,
"RCMP","BXG07","S",10296387.68,20059188.15,7162390.95,4140856.48,5000298.01
"RCMP","BXG07","V",55789034.95,61305470.97,73309401.07,78714537.27,94454467.29
"RCMP","BXH01","S",1167673.10,783552.66,4399514.71,1242121.21,1312273.61
"RCMP","BXH01","V",11877374.58,14735033.63,15284189.71,17924300.23,18642545.44
"RCMP","BXH02","S",1660847.00,1079056.57,1648842.67,857222.27,1396995.30
"RCMP","BXH02","V",5738553.31,5649833.47,5742821.28,6492501.83,7267455.32
"RCMP","BXH03","S",11229231.21,15335656.02,27554365.10,8285841.41,9077313.66
"RCMP","BXH03","V",62946093.96,68340069.08,63968631.04,75048116.74,75565186.24
"RCMP","BXH04","S",1335057.24,1557973.69,3448525.56,1058534.73,1139083.10
"RCMP","BXH04","V",7820167.15,8143886.27,6041487.39,6967184.53,3816346.01
"RCMP","BXH05","S",1496696.38,2334313.51,4940453.83,1594764.19,1699108.11
"RCMP","BXH05","V",10980587.93,17089727.94,14660353.60,16341563.02,17957397.27
"RCMP","BXH06","S",22773587.54,31791104.29,62687584.51,21789356.46,25989532.28
"RCMP","BXH06","V",214853737.38,264449945.93,238186476.30,268172830.23,290751629.05
"RCMP","BXH07","S",2885171.69,4344166.07,11255394.07,8249100.25,10625371.27
"RCMP","BXH07","V",33894499.70,38132605.25,37747211.68,47502221.63,52205451.55
"RCMP","BXH08","S",6389190.69,9796452.84,21694117.89,11615132.46,14197266.66
"RCMP","BXH08","V",116139476.31,108744529.76,111631891.13,141814450.56,139223890.21
"RCMP","BXH09","S",4718479.65,3878171.36,10257366.74,3596098.76,3466775.85
"RCMP","BXH09","V",48712032.62,41546151.57,32786978.82,102109351.25,57837901.70
"RCMP","BXH10","S",,,2773802.49,1622063.78,1738649.32
"RCMP","BXH10","V",,,15199086.54,16327875.71,15844841.72
"RCMP","BXI01","S",166954064.81,237399891.42,647017414.52,202879706.13,220839106.91
"RCMP","BXI01","V",857341454.69,1415817740.81,1104543331.28,1266522775.65,1423747452.36
"RCMP","BXI02","S",90758905.17,126903885.94,419917992.87,114495110.75,124781096.11
"RCMP","BXI02","V",341288746.76,655303789.68,474318894.01,506344487.73,571421704.18
"RCMP","BXI03","S",7162365.62,9434848.92,36054176.86,10068308.59,10902299.33
"RCMP","BXI03","V",57621666.20,80952883.98,73582889.43,81039831.20,92579601.22
"RCMP","BXI04","S",4472574.22,5995901.92,10931938.21,5359491.84,5976757.16
"RCMP","BXI04","V",31751945.71,42370118.97,39324108.65,48862964.06,53182750.67
"RCMP","BXI05","S",6006845.84,9813031.78,36513944.35,15427492.39,16008815.20
"RCMP","BXI05","V",129326632.18,160242280.86,150200243.85,152919274.94,170488671.03
"RCMP","ISS01","S",13311886.53,16288212.15,26640974.12,15003164.09,27962220.43
"RCMP","ISS01","V",112552724.58,105368242.76,97610654.38,96738905.97,111394184.99
"RCMP","ISS02","S",3401920.39,4122155.17,8863735.31,4005094.14,4278722.07
"RCMP","ISS02","V",26263035.03,29195186.31,30482731.55,33929471.93,39138607.43
"RCMP","ISS03","S",152824.92,145290.60,298237.03,337845.44,342713.84
"RCMP","ISS03","V",9471121.26,9507838.85,11059926.92,11988120.88,11533121.33
"RCMP","ISS04","S",17567063.75,18085887.52,53415355.45,33356337.84,37985183.40
"RCMP","ISS04","V",205041821.38,236903724.62,227404292.80,269944064.17,322238739.09
"RCMP","ISS05","S",10284053.86,8221053.40,10493381.00,10615363.22,11203547.79
"RCMP","ISS05","V",54222361.99,54975002.18,62082947.46,72940858.53,85794388.75
"RCMP","ISS06","S",3100502.12,2898033.39,1602138.81,1993731.48,2233550.65
"RCMP","ISS06","V",9419227.36,18000853.96,19254748.06,25449453.76,23004989.29
"RCMP","ISS07","S",2270343.87,4348199.02,5419650.18,349568.53,1338862.87
"RCMP","ISS07","V",55604805.35,63899203.39,74131172.06,89420384.38,109642990.52
"RCMP","ISS08","S",3081022.86,3113405.88,3679146.43,4116945.00,4319635.12
"RCMP","ISS08","V",80772153.23,87343247.56,81307898.58,84225180.08,73327993.41
"RCMP","ISS09","S",2746524.16,2869112.53,2460905.84,2417845.64,2395917.49
"RCMP","ISS09","V",59825676.77,36273124.61,40724121.79,48762619.56,64681453.68
"RCMP","ISS0Z","S",957141.24,969531.88,1567964.53,1722086.75,1509414.54
"RCMP","ISS0Z","V",7844748.09,10196963.14,11328982.44,11717290.70,10513694.67
"SC","BNV01","S",15778695.53,18039838.27,21180531.05,21643575.75,21258767.27
"SC","BNV01","V",110852146.78,130683185.37,148123830.84,155601997.57,155527840.78
"SC","BNV02","S",10907380.59,13462263.48,17044968.63,19364525.51,19264997.09
"SC","BNV02","V",79620983.95,102728859.60,125658605.50,152473473.33,158263097.87
"SC","BNV03","S",12666873.78,16960239.02,9267176.54,9902893.10,10213097.43
"SC","BNV03","V",117012824.71,328617019.54,64325950.83,69282021.93,74236150.39
"SC","BNV04","S",15116054.84,15155948.71,19347654.74,16292645.67,15747572.80
"SC","BNV04","V",-401472.61,133934.13,-66749.26,-282.18,-2179.32
"SC","BNV05","S",20915062.55,18367631.16,19608367.70,23771732.84,19725433.42
"SC","BNV05","V",160006169.55,149244831.67,147607819.14,183613942.77,160924096.02
"SC","ISS01","S",936384.56,1271466.19,1161047.83,1090962.42,1179807.65
"SC","ISS01","V",6794495.78,9968858.17,8447972.06,8145506.41,8989590.46
"SC","ISS02","S",163635.08,396790.08,377315.48,401931.60,537547.65
"SC","ISS02","V",1262606.79,3001138.10,2779866.14,3012337.91,3973871.40
"SC","ISS03","V",256353.66,475513.99,237663.70,139148.04,289257.89
"SC","ISS04","S",1972346.16,2327417.49,2825086.28,2518436.72,2775564.50
"SC","ISS04","V",13937328.19,17530654.46,21061359.72,19029787.85,20732048.16
"SC","ISS05","S",1761733.35,1811118.84,2198765.43,1978654.29,2088191.64
"SC","ISS05","V",13007849.59,13952213.25,15751454.37,14700386.78,15830879.09
"SC","ISS06","S",375091.71,497625.82,444894.75,453652.24,483387.60
"SC","ISS06","V",2592947.35,4342295.55,3821562.46,3288542.91,3403378.28
"SC","ISS07","S",2473276.33,1882987.58,3027841.30,2023528.73,2259002.68
"SC","ISS07","V",25808728.91,25610040.51,42381659.13,25253418.70,24335781.42
"SC","ISS08","S",304961.50,350598.99,304207.68,267389.38,469114.04
"SC","ISS08","V",5626909.68,4985085.56,3957432.99,4405626.40,9783313.90
"SC","ISS09","S",76110.91,81342.65,98472.34,114950.39,96956.00
"SC","ISS09","V",813619.32,640353.19,700434.67,841480.09,687037.64
"SC","ISS0Z","S",83817.09,108251.89,129097.96,138917.95,149706.51
"SC","ISS0Z","V",595952.16,755671.73,874889.67,957819.05,1049344.28
"SCA","BNS00","V",18575862.00,19271621.00,17967928.00,20420236.00,25591119.00
"SCC","BRH01","S",2004896.01,1948902.59,2029758.55,2347617.23,2634364.66
"SCC","BRH01","V",16159236.90,16487456.36,17418400.60,19179643.69,21269301.89
"SCC","BRH02","S",8082235.90,8679233.61,9416346.22,9720348.84,10567762.90
"SCC","ISS00","S",1131543.73,1088990.19,1169792.35,1511297.01,1449616.04
"SCC","ISS00","V",11854277.74,11189143.53,13519434.45,15602918.30,15400947.94
"SEN","BSX00","S",43558197.36,25099723.24,28498590.77,33143043.25,33227478.95
"SEN","BSX00","V",24882676.69,22645615.32,22770364.90,23975629.28,26760843.07
"SEN","BSY00","S",2940866.64,3040228.67,3277568.28,3503295.38,3880604.09
"SEN","BSY00","V",28230569.87,27879295.32,28712097.44,32703147.64,40324473.88
"SEN","BSZ00","S",1844167.67,1939544.48,2252448.10,2336897.06,2530774.40
"SEN","BSZ00","V",15743025.72,15757886.77,19389031.04,22318758.74,23215661.25
"SHARE","BWC06","S",5943679.11,,,,
"SHARE","BWC06","V",143795884.31,,,,
"SHARE","BWD09","V",17969410.39,,,,
"SHARE","BWD10","S",37919451.58,,,,
"SHARE","BWD10","V",652776500.07,,,,
"SHARE","BWE09","S",3311464.16,,,,
"SHARE","BWE09","V",262603199.84,,,,
"SHARE","BWE10","S",24579500.81,,,,
